scenario_id,controller,fixed_runtime_s,adaptive_runtime_s,adaptive_update_count,approx_paired_overhead_per_update_s,gain_update_budget_s,approx_overhead_within_10hz_budget
CL01,LSTM_PI,0.7784424510000463,0.9749702379995142,74,0.0026557809053982155,0.1,True
CL01,QLSTM_PI,0.7784424510000463,48.60710624100011,74,0.6463332944594603,0.1,False
CL02,LSTM_PI,1.1226099310006248,1.6675315219999902,74,0.007363805283775208,0.1,True
CL02,QLSTM_PI,1.1226099310006248,30.80072819199995,74,0.4010556521756666,0.1,False
CL03,LSTM_PI,0.3930690200004392,0.480113276999873,74,0.0011762737432355918,0.1,True
CL03,QLSTM_PI,0.3930690200004392,25.49798847399961,74,0.3392556682972861,0.1,False
CL04,LSTM_PI,0.4047721140004796,0.4635435750005854,74,0.0007942089324338626,0.1,True
CL04,QLSTM_PI,0.4047721140004796,25.37609045699992,74,0.3374502478783708,0.1,False
