mse_scaled,kp_mae,kp_rmse,ki_mae,ki_rmse,ablation,mse_change_vs_original_pct
0.5170130729675293,0.3162941218700092,0.35222204898370457,1.9274333893525408,1.9514486737664134,A0_ORIGINAL,0.0
0.5156201720237732,0.31420458422072356,0.34966803936934987,1.9475993158694025,1.9811713515650253,A1_ENDPOINT_REPEATED,-0.2694130993170426
0.5170615315437317,0.3168550068974149,0.3526617202827876,1.9218124028462586,1.944866066484068,A2_HISTORY_MEAN_KEEP_ENDPOINT,0.009372795145053516
0.519239068031311,0.3190161792137186,0.3552515757519467,1.8941046353199738,1.9194416284878686,A3_HISTORY_REVERSED_KEEP_ENDPOINT,0.4305490867000844
